space_error,speed_error,ego_speed,ego_acceleration,front_speed,front_acceleration,reward
31.3633262400151,-3.55413368915962,4.94998715215962,-0.831264728464504,1.395853463,-1.051546061,0.210251029653388
30.9874639297315,-3.56416275049764,4.86805420849764,-0.81534059311305,1.303891458,-0.919620051,0.261300432127448
30.795443445003,-3.55894740240776,4.78387485540776,-0.852978024924671,1.224927453,-0.78964005,0.29318555143418
30.38843631757,-3.5350548764278,4.6934665784278,-0.816248962620668,1.158411702,-0.665157509,0.304076335649976
30.1768331972942,-3.49421739869358,4.65262910069358,-0.81614524991994,1.158411702,-0.665157509,0.322691084972636
29.5800136107732,-3.46509775829707,4.52454206829707,-0.788318780220251,1.05944431,-0.441116574,0.347289107405957
29.2447764511498,-3.4372370725599,4.4623715505599,-0.764989428419672,1.025134478,-0.343098317,0.378696714308348
28.8462751746344,-3.37645618023972,4.40159065823972,-0.753111865561803,1.025134478,-0.343098317,0.413396655157406
28.7270765459716,-3.33358709966263,4.31621088466263,-0.690280447847024,0.982623785,-0.171427195,0.449000781865501
28.2984070344357,-3.26854389039576,4.24169133639576,-0.648708563360991,0.973147446,-0.094763391,0.482470847348387
27.8613872470363,-3.20675983813391,4.17767506013391,-0.637981301255606,0.970915222,-0.022322234,0.516343647718254
27.5756738579517,-3.13769430973221,4.11329548373221,-0.51452814393244,0.975601174,0.046859523,0.552371768139008
27.3264149228754,-3.07701059916499,4.06394260516499,-0.464849958208456,0.986932006,0.113308315,0.583394983895696
27.0325410269274,-3.01560912495424,4.02026035895424,-0.4342781421423,1.004651234,0.177192277,0.608081170154108
26.5367492266314,-2.95114555317242,3.97972250117242,-0.393159382597965,1.028576948,0.239257144,0.633278578112813
26.4399833979944,-2.88351692213776,3.94212340313776,-0.354662766985298,1.058606481,0.30029533,0.65888007771723
26.1429804402338,-2.81379308498916,3.90845986198916,-0.326718998186819,1.094666777,0.360602962,0.690064220929923
25.8081279582005,-2.74170369113707,3.87845230913707,-0.293784883667078,1.136748618,0.42081841,0.765284895311783
